'EmployeeID','Department.ID','HourlyRate','Vehicle','DistanceFromHome','University.ID','TotalWorkingYears','JobInvolvement','Age','BusinessTravel','Education.years','EducationField','Gender','MaritalStatus','NumCompaniesWorked','OverTime','JobRole'
665,1,50,5,1,7,10,2,44,'Travel_Rarely',4,'Life Sciences','Female','Single',4,'No','Human Resources'
1231,1,79,2,2,6,10,4,42,'Non-Travel',5,'Medical','Male','Married',7,'No','Human Resources'
1314,1,44,5,1,7,10,3,46,'Travel_Rarely',2,'Life Sciences','Female','Single',6,'No','Human Resources'
1419,1,51,4,17,3,10,2,29,'Travel_Rarely',3,'Other','Male','Single',1,'No','Human Resources'
1563,1,71,2,10,9,10,3,38,'Travel_Frequently',4,'Human Resources','Male','Married',3,'No','Human Resources'
1722,1,60,2,4,18,10,1,41,'Non-Travel',3,'Human Resources','Male','Married',6,'No','Human Resources'
1778,1,97,5,2,1,10,3,43,'Travel_Rarely',3,'Life Sciences','Male','Single',0,'No','Human Resources'
1890,1,94,1,2,5,10,2,36,'Travel_Frequently',1,'Human Resources','Male','Single',1,'No','Human Resources'
2,2,61,4,8,18,10,2,49,'Travel_Frequently',1,'Life Sciences','Male','Married',1,'No','Research Scientist'
12,2,44,1,23,1,10,2,38,'Travel_Frequently',3,'Life Sciences','Male','Single',0,'No','Manufacturing Director'
15,2,49,4,15,15,10,2,29,'Travel_Rarely',2,'Life Sciences','Female','Single',0,'Yes','Laboratory Technician'
20,2,51,4,21,2,10,4,29,'Travel_Rarely',4,'Life Sciences','Female','Divorced',1,'No','Manufacturing Director'
33,2,72,4,16,17,10,1,32,'Travel_Frequently',1,'Life Sciences','Female','Single',1,'Yes','Research Scientist'
41,2,83,5,9,4,10,2,30,'Travel_Rarely',2,'Medical','Male','Single',1,'No','Laboratory Technician'
70,2,79,2,11,20,10,2,35,'Non-Travel',2,'Medical','Male','Married',2,'Yes','Healthcare Representative'
76,2,48,2,7,19,10,3,31,'Travel_Rarely',4,'Life Sciences','Male','Divorced',3,'No','Laboratory Technician'
79,2,50,2,29,15,10,3,38,'Travel_Frequently',5,'Life Sciences','Female','Single',1,'No','Laboratory Technician'
96,2,66,2,1,7,10,3,32,'Travel_Rarely',3,'Life Sciences','Male','Married',1,'No','Research Scientist'
104,2,55,4,1,19,10,2,30,'Travel_Rarely',1,'Life Sciences','Male','Married',1,'Yes','Laboratory Technician'
116,2,96,2,9,4,10,3,51,'Travel_Rarely',4,'Life Sciences','Male','Married',3,'No','Laboratory Technician'
159,2,96,1,23,17,10,1,30,'Travel_Frequently',3,'Life Sciences','Male','Divorced',1,'No','Research Scientist'
190,2,41,2,9,20,10,3,32,'Travel_Rarely',3,'Medical','Female','Single',7,'No','Laboratory Technician'
208,2,41,3,1,7,10,3,29,'Non-Travel',1,'Technical Degree','Male','Married',1,'No','Manufacturing Director'
211,2,34,1,7,2,10,2,51,'Travel_Rarely',4,'Medical','Male','Married',2,'No','Manufacturing Director'
256,2,45,5,2,9,10,2,34,'Travel_Frequently',1,'Life Sciences','Male','Married',1,'No','Manufacturing Director'
269,2,37,2,2,13,10,3,35,'Travel_Frequently',3,'Medical','Female','Single',5,'No','Laboratory Technician'
306,2,47,5,11,10,10,3,37,'Travel_Frequently',3,'Other','Male','Divorced',1,'Yes','Research Director'
347,2,82,4,17,20,10,4,42,'Travel_Rarely',2,'Life Sciences','Female','Single',3,'Yes','Research Scientist'
351,2,56,5,2,6,10,2,42,'Travel_Rarely',3,'Medical','Female','Divorced',0,'Yes','Laboratory Technician'
367,2,64,3,23,3,10,2,31,'Travel_Rarely',3,'Medical','Male','Married',0,'No','Healthcare Representative'
376,2,88,4,29,20,10,3,47,'Non-Travel',4,'Life Sciences','Male','Married',1,'Yes','Manager'
381,2,71,4,22,12,10,4,35,'Travel_Rarely',3,'Life Sciences','Female','Divorced',7,'No','Manager'
393,2,82,5,23,5,10,3,38,'Travel_Rarely',4,'Life Sciences','Male','Divorced',9,'No','Healthcare Representative'
397,2,30,3,3,8,10,3,36,'Travel_Rarely',3,'Technical Degree','Male','Single',4,'No','Research Scientist'
439,2,74,5,2,18,10,4,32,'Travel_Rarely',4,'Medical','Female','Single',7,'No','Research Scientist'
442,2,48,3,7,17,10,2,31,'Travel_Frequently',2,'Life Sciences','Female','Married',1,'No','Manufacturing Director'
451,2,43,3,7,20,10,3,43,'Travel_Rarely',3,'Life Sciences','Female','Married',8,'No','Healthcare Representative'
483,2,46,1,10,3,10,4,40,'Travel_Rarely',4,'Life Sciences','Female','Married',3,'Yes','Laboratory Technician'
496,2,97,5,9,15,10,2,35,'Travel_Rarely',4,'Life Sciences','Male','Single',9,'No','Healthcare Representative'
536,2,79,5,17,13,10,3,28,'Travel_Rarely',2,'Medical','Male','Divorced',1,'No','Laboratory Technician'
564,2,93,3,3,14,10,2,29,'Travel_Rarely',4,'Medical','Male','Married',1,'No','Research Director'
586,2,72,5,16,6,10,3,35,'Travel_Rarely',3,'Life Sciences','Male','Married',4,'Yes','Healthcare Representative'
605,2,56,3,24,14,10,3,42,'Travel_Rarely',3,'Medical','Male','Married',1,'Yes','Manufacturing Director'
612,2,95,1,1,20,10,4,33,'Travel_Rarely',5,'Medical','Female','Divorced',4,'No','Research Director'
616,2,62,2,2,10,10,2,41,'Non-Travel',4,'Other','Female','Single',2,'Yes','Healthcare Representative'
659,2,81,4,2,18,10,3,42,'Travel_Rarely',4,'Life Sciences','Female','Married',1,'No','Healthcare Representative'
663,2,72,1,9,19,10,3,43,'Travel_Frequently',5,'Medical','Male','Divorced',3,'Yes','Laboratory Technician'
683,2,42,2,1,15,10,3,34,'Travel_Rarely',5,'Life Sciences','Male','Married',1,'No','Research Scientist'
689,2,36,2,3,5,10,3,37,'Travel_Rarely',3,'Other','Male','Married',1,'No','Manufacturing Director'
702,2,70,5,3,5,10,3,33,'Travel_Frequently',3,'Life Sciences','Male','Single',1,'Yes','Research Scientist'
710,2,76,3,1,20,10,1,29,'Travel_Frequently',4,'Life Sciences','Male','Divorced',1,'No','Research Scientist'
724,2,33,5,1,10,10,4,38,'Travel_Rarely',4,'Life Sciences','Female','Single',0,'No','Healthcare Representative'
727,2,39,4,3,1,10,3,32,'Travel_Rarely',2,'Life Sciences','Female','Single',3,'No','Research Director'
741,2,67,1,1,6,10,1,28,'Travel_Rarely',2,'Life Sciences','Female','Single',7,'Yes','Research Scientist'
742,2,63,3,8,18,10,4,36,'Non-Travel',3,'Life Sciences','Female','Married',9,'No','Research Director'
743,2,81,1,1,19,10,3,38,'Travel_Rarely',3,'Life Sciences','Female','Single',4,'Yes','Manufacturing Director'
757,2,96,3,8,9,10,3,34,'Travel_Rarely',2,'Medical','Female','Single',3,'No','Healthcare Representative'
772,2,80,4,24,5,10,3,32,'Travel_Frequently',4,'Life Sciences','Male','Married',1,'No','Laboratory Technician'
780,2,63,4,1,20,10,3,33,'Travel_Rarely',4,'Other','Male','Single',1,'Yes','Research Scientist'
797,2,72,4,1,19,10,4,34,'Travel_Rarely',4,'Life Sciences','Female','Single',2,'No','Research Scientist'
823,2,35,1,1,15,10,3,36,'Travel_Rarely',3,'Other','Female','Married',0,'No','Manufacturing Director'
824,2,81,4,23,13,10,4,29,'Travel_Rarely',2,'Life Sciences','Male','Married',1,'No','Research Scientist'
832,2,51,4,16,3,10,2,40,'Travel_Frequently',4,'Medical','Male','Single',6,'No','Laboratory Technician'
836,2,98,3,29,9,10,3,42,'Travel_Rarely',3,'Life Sciences','Male','Married',1,'No','Manufacturing Director'
852,2,50,2,4,2,10,3,44,'Travel_Rarely',3,'Medical','Male','Single',9,'No','Healthcare Representative'
861,2,75,4,5,19,10,2,30,'Travel_Frequently',4,'Life Sciences','Male','Divorced',9,'No','Research Scientist'
874,2,62,1,8,9,10,4,44,'Travel_Rarely',4,'Life Sciences','Male','Married',2,'Yes','Laboratory Technician'
881,2,96,1,25,18,10,3,35,'Travel_Frequently',4,'Life Sciences','Female','Divorced',1,'Yes','Research Scientist'
927,2,57,5,2,3,10,1,41,'Travel_Rarely',4,'Life Sciences','Female','Divorced',4,'Yes','Laboratory Technician'
942,2,51,2,21,3,10,3,35,'Travel_Rarely',1,'Life Sciences','Female','Married',1,'Yes','Healthcare Representative'
961,2,41,2,12,10,10,3,31,'Travel_Rarely',3,'Medical','Female','Married',0,'Yes','Healthcare Representative'
1046,2,69,4,29,9,10,3,32,'Non-Travel',4,'Medical','Female','Single',9,'No','Laboratory Technician'
1082,2,72,3,24,11,10,2,28,'Non-Travel',2,'Technical Degree','Male','Single',1,'No','Healthcare Representative'
1085,2,43,4,7,19,10,4,41,'Travel_Rarely',2,'Technical Degree','Female','Married',1,'No','Research Scientist'
1097,2,59,2,10,13,10,3,28,'Travel_Rarely',3,'Other','Female','Single',3,'No','Research Scientist'
1121,2,93,1,3,20,10,3,28,'Travel_Rarely',3,'Medical','Female','Divorced',0,'No','Manufacturing Director'
1150,2,79,3,8,9,10,2,29,'Travel_Rarely',1,'Medical','Male','Married',1,'Yes','Manufacturing Director'
1172,2,58,5,1,17,10,2,35,'Travel_Rarely',4,'Medical','Male','Married',6,'No','Laboratory Technician'
1192,2,54,2,6,15,10,3,29,'Travel_Rarely',1,'Medical','Female','Married',1,'No','Laboratory Technician'
1224,2,49,5,7,18,10,3,30,'Travel_Rarely',4,'Life Sciences','Male','Divorced',1,'No','Laboratory Technician'
1235,2,38,1,2,11,10,3,32,'Travel_Frequently',2,'Life Sciences','Female','Single',4,'Yes','Research Scientist'
1246,2,72,3,2,5,10,4,44,'Travel_Rarely',1,'Life Sciences','Female','Married',1,'No','Research Scientist'
1252,2,96,3,24,17,10,2,31,'Travel_Rarely',3,'Medical','Female','Single',1,'No','Healthcare Representative'
1295,2,73,2,15,16,10,3,44,'Travel_Rarely',3,'Medical','Female','Married',1,'No','Healthcare Representative'
1298,2,72,4,9,12,10,3,30,'Non-Travel',2,'Medical','Female','Single',7,'Yes','Manufacturing Director'
1299,2,39,4,7,13,10,3,29,'Travel_Rarely',3,'Technical Degree','Female','Divorced',3,'Yes','Laboratory Technician'
1309,2,79,2,7,17,10,3,32,'Travel_Rarely',2,'Life Sciences','Male','Married',1,'No','Laboratory Technician'
1311,2,48,1,6,19,10,2,30,'Travel_Rarely',3,'Technical Degree','Female','Married',0,'No','Laboratory Technician'
1312,2,63,3,10,2,10,3,36,'Travel_Rarely',4,'Technical Degree','Female','Married',3,'No','Healthcare Representative'
1315,2,55,1,1,10,10,1,28,'Non-Travel',3,'Life Sciences','Female','Married',0,'No','Laboratory Technician'
1333,2,89,5,3,15,10,3,44,'Travel_Rarely',3,'Life Sciences','Male','Married',4,'No','Laboratory Technician'
1344,2,86,3,9,1,10,3,34,'Travel_Rarely',3,'Life Sciences','Male','Divorced',0,'No','Healthcare Representative'
1369,2,60,1,1,2,10,2,35,'Travel_Rarely',3,'Medical','Female','Married',0,'No','Laboratory Technician'
1377,2,86,4,29,18,10,3,34,'Travel_Rarely',3,'Medical','Male','Married',4,'No','Laboratory Technician'
1389,2,98,1,22,16,10,3,31,'Travel_Rarely',4,'Medical','Male','Married',1,'Yes','Manufacturing Director'
1412,2,60,1,18,6,10,3,35,'Travel_Frequently',2,'Life Sciences','Male','Single',2,'No','Manufacturing Director'
1431,2,91,3,1,19,10,3,34,'Travel_Frequently',4,'Other','Male','Divorced',5,'No','Research Scientist'
1435,2,37,4,4,17,10,2,36,'Travel_Rarely',4,'Life Sciences','Male','Single',1,'No','Laboratory Technician'
1459,2,100,3,1,3,10,4,31,'Travel_Frequently',5,'Life Sciences','Female','Single',1,'No','Manufacturing Director'
1465,2,55,5,29,4,10,3,45,'Travel_Rarely',3,'Technical Degree','Male','Married',4,'Yes','Manufacturing Director'
1509,2,43,4,3,4,10,2,49,'Travel_Rarely',2,'Medical','Female','Married',4,'No','Laboratory Technician'
1516,2,64,3,10,9,10,3,32,'Travel_Rarely',3,'Medical','Male','Single',2,'No','Manager'
1543,2,47,5,13,3,10,3,37,'Travel_Rarely',3,'Medical','Male','Married',1,'No','Research Scientist'
1553,2,66,2,1,8,10,3,45,'Travel_Rarely',4,'Technical Degree','Male','Divorced',1,'No','Healthcare Representative'
1576,2,65,3,15,6,10,3,48,'Travel_Rarely',4,'Other','Female','Married',8,'No','Research Scientist'
1586,2,87,2,3,13,10,3,29,'Travel_Rarely',1,'Medical','Male','Single',1,'Yes','Laboratory Technician'
1587,2,51,3,10,8,10,3,35,'Travel_Rarely',4,'Medical','Female','Single',3,'Yes','Healthcare Representative'
1596,2,46,2,28,6,10,4,35,'Travel_Rarely',3,'Life Sciences','Male','Married',1,'No','Laboratory Technician'
1611,2,50,4,5,5,10,1,45,'Travel_Rarely',5,'Medical','Female','Single',1,'Yes','Laboratory Technician'
1617,2,84,4,25,20,10,3,49,'Travel_Rarely',4,'Life Sciences','Female','Married',1,'No','Laboratory Technician'
1618,2,76,4,10,17,10,3,39,'Travel_Rarely',5,'Medical','Male','Married',2,'No','Manufacturing Director'
1633,2,81,5,4,17,10,3,39,'Travel_Frequently',3,'Medical','Female','Single',0,'No','Manufacturing Director'
1635,2,59,5,2,9,10,2,45,'Travel_Rarely',2,'Other','Female','Divorced',1,'No','Manufacturing Director'
1638,2,54,4,2,5,10,2,38,'Travel_Rarely',2,'Medical','Female','Married',3,'Yes','Manufacturing Director'
1649,2,73,5,7,4,10,3,40,'Travel_Rarely',3,'Life Sciences','Male','Single',3,'Yes','Laboratory Technician'
1671,2,45,2,2,2,10,3,32,'Travel_Rarely',3,'Medical','Male','Divorced',0,'No','Research Scientist'
1682,2,80,3,26,8,10,3,36,'Travel_Rarely',4,'Life Sciences','Male','Married',6,'No','Healthcare Representative'
1701,2,35,4,19,1,10,2,34,'Travel_Rarely',3,'Life Sciences','Female','Married',1,'No','Research Scientist'
1720,2,56,3,10,3,10,3,32,'Travel_Frequently',3,'Life Sciences','Male','Married',6,'No','Research Scientist'
1729,2,33,2,16,3,10,3,30,'Travel_Rarely',1,'Life Sciences','Male','Married',1,'No','Research Scientist'
1745,2,78,3,2,18,10,2,30,'Travel_Frequently',4,'Technical Degree','Female','Single',0,'No','Research Scientist'
1753,2,70,4,1,2,10,4,29,'Travel_Frequently',3,'Life Sciences','Male','Single',8,'Yes','Healthcare Representative'
1763,2,58,5,16,7,10,4,30,'Travel_Rarely',3,'Life Sciences','Male','Married',3,'No','Healthcare Representative'
1803,2,95,3,13,16,10,4,42,'Travel_Rarely',3,'Medical','Male','Married',5,'No','Healthcare Representative'
1809,2,58,3,10,20,10,3,37,'Travel_Rarely',4,'Medical','Male','Single',1,'No','Manufacturing Director'
1854,2,38,4,10,4,10,3,42,'Non-Travel',4,'Technical Degree','Male','Married',3,'No','Research Scientist'
1881,2,89,5,20,18,10,3,31,'Travel_Rarely',3,'Life Sciences','Male','Divorced',1,'No','Laboratory Technician'
1888,2,93,5,25,20,10,2,45,'Travel_Rarely',2,'Life Sciences','Female','Married',0,'No','Manufacturing Director'
1903,2,78,5,1,16,10,4,44,'Travel_Rarely',4,'Life Sciences','Male','Married',2,'No','Healthcare Representative'
1936,2,87,4,9,18,10,3,39,'Travel_Rarely',2,'Medical','Male','Married',1,'No','Manufacturing Director'
1940,2,71,1,9,5,10,3,38,'Travel_Rarely',2,'Life Sciences','Male','Divorced',2,'No','Research Scientist'
1956,2,48,4,1,8,10,1,31,'Travel_Frequently',3,'Life Sciences','Male','Married',1,'No','Research Scientist'
1971,2,30,1,11,19,10,3,43,'Travel_Rarely',3,'Life Sciences','Male','Married',1,'No','Healthcare Representative'
1985,2,73,1,11,16,10,3,40,'Travel_Frequently',3,'Technical Degree','Female','Married',1,'No','Laboratory Technician'
1997,2,72,2,6,11,10,2,38,'Travel_Frequently',4,'Life Sciences','Male','Married',2,'No','Manufacturing Director'
2008,2,48,5,9,9,10,3,35,'Travel_Rarely',4,'Medical','Male','Single',1,'No','Research Scientist'
2009,2,95,3,15,2,10,3,33,'Travel_Rarely',2,'Medical','Female','Married',0,'Yes','Healthcare Representative'
2049,2,80,3,18,20,10,3,35,'Travel_Frequently',4,'Life Sciences','Male','Married',1,'Yes','Healthcare Representative'
2053,2,46,1,13,15,10,2,29,'Travel_Rarely',2,'Other','Male','Married',4,'Yes','Laboratory Technician'
2057,2,74,2,5,3,10,3,31,'Non-Travel',3,'Medical','Male','Single',0,'No','Manufacturing Director'
27,3,82,1,9,1,10,2,36,'Travel_Rarely',4,'Life Sciences','Male','Single',7,'No','Sales Representative'
35,3,48,1,8,2,10,3,42,'Travel_Rarely',4,'Marketing','Male','Married',0,'No','Sales Executive'
52,3,42,3,1,18,10,4,33,'Travel_Frequently',3,'Life Sciences','Female','Married',2,'No','Sales Executive'
60,3,72,4,23,11,10,3,34,'Non-Travel',4,'Marketing','Male','Single',0,'No','Sales Executive'
154,3,92,1,11,20,10,3,36,'Travel_Frequently',2,'Technical Degree','Female','Married',0,'No','Sales Executive'
204,3,94,1,1,12,10,3,35,'Travel_Rarely',5,'Marketing','Male','Married',1,'No','Sales Executive'
283,3,35,5,27,4,10,3,29,'Travel_Rarely',3,'Marketing','Female','Married',1,'No','Sales Executive'
314,3,92,1,1,5,10,3,35,'Travel_Frequently',3,'Marketing','Female','Single',1,'No','Sales Executive'
349,3,45,3,20,10,10,3,29,'Travel_Rarely',2,'Marketing','Male','Divorced',2,'No','Sales Executive'
366,3,78,1,2,13,10,2,29,'Travel_Rarely',3,'Medical','Male','Married',2,'No','Sales Executive'
388,3,44,1,2,6,10,3,29,'Travel_Frequently',2,'Life Sciences','Male','Single',1,'No','Sales Executive'
416,3,100,1,7,11,10,4,31,'Travel_Rarely',3,'Technical Degree','Male','Married',4,'No','Sales Executive'
456,3,30,1,5,17,10,2,30,'Travel_Rarely',3,'Marketing','Female','Divorced',1,'No','Sales Executive'
513,3,61,4,2,10,10,2,36,'Travel_Rarely',2,'Medical','Male','Married',1,'No','Sales Executive'
534,3,49,1,1,8,10,4,41,'Travel_Rarely',3,'Marketing','Male','Married',1,'No','Sales Executive'
567,3,69,4,22,6,10,3,30,'Non-Travel',4,'Other','Female','Married',0,'No','Sales Executive'
592,3,32,1,10,6,10,3,36,'Non-Travel',4,'Medical','Male','Single',1,'No','Sales Executive'
604,3,77,4,2,19,10,3,31,'Travel_Rarely',1,'Life Sciences','Male','Single',4,'Yes','Sales Executive'
613,3,44,1,7,3,10,2,31,'Travel_Rarely',3,'Life Sciences','Male','Divorced',9,'No','Manager'
621,3,74,4,21,12,10,4,34,'Travel_Rarely',4,'Life Sciences','Male','Single',1,'No','Sales Executive'
722,3,55,4,10,19,10,3,32,'Travel_Rarely',3,'Marketing','Male','Single',1,'No','Sales Executive'
732,3,84,3,16,7,10,3,60,'Travel_Rarely',4,'Marketing','Male','Single',8,'No','Sales Executive'
747,3,99,2,27,17,10,3,30,'Travel_Rarely',5,'Marketing','Male','Divorced',7,'No','Sales Executive'
789,3,76,2,8,17,10,2,36,'Non-Travel',4,'Life Sciences','Male','Single',1,'No','Sales Executive'
889,3,48,3,5,20,10,3,32,'Travel_Frequently',2,'Life Sciences','Male','Married',1,'No','Sales Executive'
900,3,54,5,21,4,10,3,37,'Travel_Frequently',2,'Medical','Female','Married',5,'No','Sales Representative'
904,3,32,3,19,11,10,3,37,'Non-Travel',2,'Medical','Male','Single',1,'Yes','Sales Executive'
936,3,68,4,14,7,10,2,42,'Travel_Rarely',2,'Medical','Female','Single',7,'No','Sales Executive'
982,3,62,4,8,8,10,3,30,'Travel_Rarely',2,'Other','Male','Divorced',5,'No','Sales Executive'
992,3,38,5,17,11,10,3,33,'Non-Travel',3,'Life Sciences','Male','Single',1,'No','Manager'
1125,3,32,1,2,2,10,3,38,'Travel_Rarely',2,'Marketing','Male','Single',7,'No','Sales Executive'
1179,3,72,1,10,1,10,2,30,'Travel_Rarely',3,'Marketing','Male','Married',1,'No','Sales Executive'
1220,3,82,5,25,4,10,3,33,'Travel_Frequently',3,'Medical','Female','Married',1,'No','Sales Executive'
1268,3,82,5,10,4,10,4,33,'Travel_Rarely',5,'Marketing','Male','Divorced',0,'Yes','Sales Executive'
1304,3,56,3,8,3,10,4,32,'Travel_Rarely',3,'Medical','Male','Married',1,'No','Sales Executive'
1319,3,64,1,5,6,10,3,52,'Travel_Rarely',3,'Life Sciences','Male','Single',9,'Yes','Sales Executive'
1324,3,57,4,2,17,10,3,31,'Non-Travel',4,'Life Sciences','Female','Divorced',1,'Yes','Sales Executive'
1349,3,66,3,1,10,10,3,41,'Travel_Frequently',3,'Marketing','Female','Divorced',0,'No','Sales Executive'
1356,3,66,4,15,19,10,3,34,'Travel_Rarely',2,'Medical','Female','Single',1,'No','Sales Executive'
1497,3,77,2,19,7,10,2,29,'Travel_Rarely',3,'Life Sciences','Male','Divorced',1,'No','Sales Executive'
1535,3,64,3,1,18,10,2,34,'Travel_Rarely',3,'Technical Degree','Male','Married',1,'Yes','Sales Executive'
1562,3,64,3,1,8,10,2,30,'Travel_Rarely',3,'Life Sciences','Male','Married',1,'No','Sales Executive'
1582,3,80,5,14,19,10,3,38,'Travel_Rarely',3,'Life Sciences','Male','Married',0,'No','Sales Executive'
1612,3,52,5,26,3,10,2,45,'Non-Travel',3,'Marketing','Male','Married',1,'No','Sales Executive'
1613,3,54,3,2,18,10,3,31,'Travel_Frequently',4,'Other','Male','Single',7,'No','Sales Executive'
1669,3,43,5,5,8,10,2,29,'Travel_Rarely',3,'Medical','Male','Divorced',1,'Yes','Sales Executive'
1673,3,67,2,5,20,10,3,31,'Travel_Rarely',4,'Life Sciences','Female','Married',1,'No','Sales Executive'
1706,3,73,5,2,8,10,3,43,'Travel_Rarely',3,'Medical','Male','Married',1,'Yes','Sales Executive'
1708,3,35,3,6,8,10,3,41,'Travel_Rarely',3,'Marketing','Male','Single',1,'No','Sales Executive'
1734,3,34,4,1,16,10,1,32,'Travel_Rarely',2,'Life Sciences','Male','Single',6,'No','Sales Executive'
1739,3,80,5,19,5,10,1,32,'Travel_Rarely',3,'Life Sciences','Male','Married',3,'No','Sales Executive'
1761,3,70,2,16,14,10,3,31,'Travel_Rarely',4,'Marketing','Male','Married',2,'No','Sales Executive'
1797,3,84,3,27,7,10,3,35,'Travel_Rarely',3,'Life Sciences','Male','Single',1,'Yes','Sales Executive'
1823,3,92,4,8,2,10,4,34,'Travel_Rarely',2,'Technical Degree','Male','Married',1,'No','Sales Executive'
1845,3,67,2,2,17,10,3,45,'Non-Travel',4,'Life Sciences','Female','Married',4,'No','Sales Executive'
1880,3,63,4,10,2,10,2,36,'Travel_Rarely',4,'Technical Degree','Female','Married',1,'Yes','Sales Executive'
1924,3,43,1,10,14,10,3,33,'Travel_Rarely',4,'Marketing','Male','Single',1,'No','Sales Executive'
1929,3,32,2,21,4,10,1,39,'Non-Travel',4,'Life Sciences','Female','Married',6,'No','Sales Executive'
1962,3,55,2,7,14,10,3,35,'Travel_Rarely',4,'Life Sciences','Female','Married',1,'Yes','Sales Executive'
1967,3,63,4,26,13,10,3,31,'Travel_Frequently',4,'Marketing','Male','Married',1,'Yes','Sales Executive'
2024,3,94,5,3,4,10,2,36,'Travel_Rarely',3,'Medical','Female','Married',0,'No','Sales Executive'
2041,3,100,4,10,2,10,3,38,'Travel_Rarely',2,'Life Sciences','Female','Married',1,'No','Sales Executive'
590,1,43,2,23,13,11,3,34,'Travel_Frequently',3,'Human Resources','Female','Divorced',9,'Yes','Human Resources'
98,2,61,2,8,4,11,3,31,'Travel_Rarely',4,'Life Sciences','Female','Single',1,'No','Manufacturing Director'
117,2,99,1,2,11,11,2,30,'Travel_Rarely',3,'Life Sciences','Male','Married',1,'No','Healthcare Representative'
270,2,36,3,21,2,11,3,42,'Non-Travel',2,'Medical','Female','Divorced',2,'No','Manufacturing Director'
419,2,47,2,24,4,11,3,36,'Non-Travel',4,'Life Sciences','Female','Married',7,'No','Laboratory Technician'
433,2,85,5,8,19,11,2,52,'Travel_Rarely',4,'Medical','Male','Married',2,'No','Research Scientist'
441,2,64,1,28,14,11,3,30,'Travel_Rarely',2,'Medical','Female','Married',1,'No','Research Scientist'
462,2,39,2,7,11,11,3,31,'Travel_Rarely',4,'Medical','Female','Single',1,'Yes','Manufacturing Director'
548,2,43,3,2,6,11,1,30,'Travel_Rarely',3,'Life Sciences','Female','Single',2,'No','Manufacturing Director'
793,2,66,1,27,13,11,3,29,'Travel_Rarely',3,'Medical','Female','Married',4,'No','Healthcare Representative'
1120,2,93,2,28,11,11,3,29,'Travel_Rarely',4,'Life Sciences','Female','Divorced',4,'No','Research Scientist'
1363,2,54,3,4,1,11,3,48,'Travel_Rarely',3,'Life Sciences','Male','Single',1,'No','Manufacturing Director'
1449,2,81,3,9,3,11,3,40,'Non-Travel',4,'Other','Male','Divorced',3,'No','Laboratory Technician'
1458,2,54,4,2,7,11,2,39,'Non-Travel',3,'Life Sciences','Female','Single',2,'Yes','Laboratory Technician'
1522,2,100,5,1,12,11,2,29,'Travel_Rarely',4,'Technical Degree','Male','Single',6,'No','Research Scientist'
1529,2,91,3,16,3,11,2,35,'Travel_Rarely',3,'Life Sciences','Female','Single',1,'No','Healthcare Representative'
1627,2,76,4,3,15,11,2,39,'Travel_Rarely',2,'Medical','Male','Divorced',0,'No','Laboratory Technician'
1658,2,66,2,3,2,11,3,34,'Travel_Rarely',3,'Life Sciences','Female','Divorced',1,'No','Research Scientist'
1689,2,48,1,24,11,11,4,53,'Travel_Rarely',4,'Medical','Male','Married',3,'No','Healthcare Representative'
1771,2,90,5,4,16,11,3,33,'Non-Travel',3,'Technical Degree','Male','Divorced',5,'No','Research Scientist'
1807,2,93,2,9,16,11,3,34,'Travel_Frequently',4,'Life Sciences','Male','Married',4,'No','Laboratory Technician'
1814,2,85,1,5,15,11,4,41,'Travel_Rarely',3,'Life Sciences','Male','Single',3,'No','Healthcare Representative'
1852,2,40,1,20,18,11,3,29,'Travel_Frequently',1,'Medical','Male','Married',1,'No','Laboratory Technician'
1859,2,93,3,29,8,11,1,29,'Travel_Rarely',1,'Life Sciences','Male','Divorced',8,'No','Healthcare Representative'
1883,2,59,2,7,17,11,3,29,'Travel_Rarely',3,'Life Sciences','Male','Single',3,'No','Laboratory Technician'
120,3,71,2,21,7,11,3,51,'Travel_Rarely',4,'Marketing','Male','Single',0,'Yes','Sales Executive'
121,3,63,5,4,1,11,2,30,'Travel_Rarely',2,'Medical','Female','Divorced',1,'Yes','Sales Executive'
312,3,42,1,1,13,11,3,29,'Travel_Frequently',1,'Medical','Female','Married',1,'No','Sales Executive'
954,3,67,3,10,16,11,2,40,'Travel_Rarely',4,'Marketing','Male','Divorced',2,'No','Sales Executive'
1165,3,45,2,23,5,11,2,29,'Travel_Rarely',1,'Life Sciences','Female','Married',1,'No','Sales Executive'
1355,3,31,2,2,4,11,3,38,'Travel_Rarely',2,'Life Sciences','Female','Divorced',3,'No','Sales Executive'
1436,3,98,4,16,3,11,2,36,'Travel_Rarely',4,'Marketing','Female','Married',4,'No','Sales Executive'
1481,3,79,2,1,8,11,3,44,'Travel_Frequently',5,'Marketing','Female','Married',7,'No','Sales Executive'
1503,3,78,1,14,20,11,3,47,'Travel_Rarely',3,'Medical','Female','Married',3,'Yes','Sales Executive'
1588,3,38,2,6,12,11,4,39,'Travel_Rarely',3,'Medical','Male','Married',2,'No','Sales Executive'
1758,3,74,4,16,9,11,3,33,'Travel_Rarely',3,'Life Sciences','Female','Single',2,'Yes','Sales Executive'
184,1,48,2,9,14,12,3,30,'Travel_Rarely',3,'Human Resources','Male','Married',0,'Yes','Human Resources'
760,1,44,4,3,2,12,4,39,'Travel_Rarely',3,'Human Resources','Female','Married',9,'No','Human Resources'
10,2,81,1,3,11,12,4,59,'Travel_Rarely',3,'Medical','Female','Married',4,'Yes','Laboratory Technician'
